Date,Open,High,Low,Close,Volume,Ticker
2024-11-14,107.54698434675143,111.32072744983371,90.1399825577051,93.00611877441406,83339300.0,ARE
2025-02-14,93.20361059734824,101.82281565705763,68.34350496060742,70.36756896972656,91257500.0,ARE
2025-05-15,71.68665578673551,81.8602694539224,66.15794790747469,75.05494689941406,109411000.0,ARE
2024-08-14,230.35000610351562,262.8699951171875,196.08999633789062,205.02999877929688,50793600.0,ALGN
2024-11-14,204.80999755859375,246.19000244140625,204.1300048828125,219.11000061035156,42578600.0,ALGN
2025-02-14,213.89999389648438,232.1999969482422,141.74000549316406,173.3000030517578,78412400.0,ALGN
2025-05-15,190.0,208.30999755859375,127.69999694824219,129.00999450683594,71498200.0,ALGN
2024-08-14,134.6181787370631,153.83526781525435,124.06355550381117,137.60421752929688,48410900.0,ALLE
2024-11-14,138.816731489828,144.30453893161928,123.85628718965924,131.24256896972656,45691200.0,ALLE
2025-02-14,128.41787609768107,140.90046873641768,115.66737744792111,138.1221466064453,70133700.0,ALLE
2025-05-15,138.857425471167,165.75812590219653,134.17471399222566,165.30978393554688,59159400.0,ALLE
2024-08-14,54.105649831609966,60.47329919548089,53.38952978512098,58.063655853271484,82667200.0,LNT
2024-11-14,57.40592029717566,62.6255294777529,54.71319012628178,57.4449462890625,96605800.0,LNT
2025-02-14,57.595564698867136,65.47768678834359,56.17855571542882,60.065494537353516,128989600.0,LNT
2025-05-15,60.45474437070956,65.53481093351334,58.51995367555542,64.50292205810547,128036000.0,LNT
2024-08-14,171.19229047491467,195.0218583045615,165.16867695612672,182.9844512939453,97771200.0,ALL
2024-11-14,183.51785043116695,206.91232128643114,173.96487875904137,189.6104736328125,96686600.0,ALL
2025-02-14,189.0162300803678,210.83112536232377,174.2815153141281,196.45289611816406,120606100.0,ALL
2025-05-15,193.7542615266881,212.15538309724843,188.191132455842,202.2731170654297,99067100.0,ALL
2024-08-14,169.42927095162997,181.1425352275808,146.51029354667727,170.28512573242188,1652591700.0,GOOGL
2024-11-14,169.4747405797873,204.7607895016621,163.1270260536091,203.305908203125,1675864100.0,GOOGL
2025-02-14,200.2167557824214,206.5617588891436,140.19861529431802,158.425537109375,2204177500.0,GOOGL
2025-05-15,160.2559850488042,197.71064103903603,147.66123211820872,191.66795349121094,2649991000.0,GOOGL
2024-08-14,171.15831473466017,182.91188683238104,147.4919313379255,171.86492919921875,1160455300.0,GOOG
2024-11-14,170.94513756211333,206.36190267493723,164.73674582643733,204.8870391845703,1132538600.0,GOOG
2025-02-14,201.7423917250157,208.2122359856481,142.3265873625051,160.51397705078125,1410737900.0,GOOG
2025-05-15,162.3248918997137,198.73112903252243,149.31053620380277,192.6284637451172,1771306000.0,GOOG
2024-08-14,46.08243536931966,51.04272984374549,45.385764816975865,50.58757019042969,521604100.0,MO
2024-11-14,51.58101101876113,54.97175866839644,47.432559120327106,49.46889877319336,477182500.0,MO
2025-02-14,50.20884625370942,58.107084285976086,50.064011570042574,57.11256408691406,626257600.0,MO
2025-05-15,57.91517358725714,61.257191317868696,55.10395131932062,60.883670806884766,552754600.0,MO
2024-08-14,189.2899932861328,195.61000061035156,151.61000061035156,186.39999389648438,2469853200.0,AMZN
2024-11-14,199.0,241.77000427246094,194.30999755859375,237.67999267578125,2319303300.0,AMZN
2025-02-14,234.05999755859375,242.52000427246094,161.3800048828125,184.4199981689453,3063428800.0,AMZN
2025-05-15,190.6300048828125,236.52999877929688,183.85000610351562,234.11000061035156,2663967000.0,AMZN
2024-08-14,10.014623344158599,10.918126716245425,9.596158939517702,10.585257530212402,536094700.0,AMCR
2024-11-14,10.060127823156673,10.300570647881052,8.934855330069253,9.348417282104492,969518300.0,AMCR
2025-02-14,9.338996393916075,10.176486859472588,8.150927789841642,8.959203720092773,2154482400.0,AMCR
2025-05-15,9.06186038426471,9.860566700794946,8.726601906354295,9.219630241394043,1713809400.0,AMCR
2024-08-14,76.92516846521897,86.90234000958081,76.58548021315384,84.5439224243164,86122000.0,AEE
2024-11-14,85.1478668275588,94.63699871736915,83.4163400985784,92.15221405029297,84785600.0,AEE
2025-02-14,92.59740560787417,102.59035628364782,90.43916224553848,97.80083465576172,122368400.0,AEE
2025-05-15,98.15808881583234,100.82818185039656,92.57968116946759,100.38150787353516,105268900.0,AEE
2024-08-14,94.04932940662427,100.53977596356263,91.71697251274946,94.39344787597656,181444000.0,AEP
2024-11-14,95.03618540905806,99.39591310021066,86.7218500357551,94.8722152709961,188165200.0,AEP
2025-02-14,95.79706357744682,107.60125904784576,94.78416165382797,105.51701354980469,257787600.0,AEP
2025-05-15,106.05184441320654,112.29424222983806,95.80842531111833,111.22270965576172,188960000.0,AEP
2024-08-14,251.12471248086183,283.28566971989926,219.64631973591602,267.1804504394531,177623800.0,AXP
2024-11-14,270.08050589240554,323.6106046296249,267.51162027890774,314.8625183105469,154467200.0,AXP
2025-02-14,310.37341381035617,321.36905483713514,219.14734231700677,264.85980224609375,204435500.0,AXP
2025-05-15,267.32506711501776,328.3111063661622,265.84878339766277,298.55621337890625,171243000.0,AXP
2024-08-14,74.88523950508349,78.10662972982433,67.5612094541353,74.29774475097656,253843400.0,AIG
2024-11-14,74.6867858273558,78.06373937493424,68.16916490285753,72.52081298828125,257960800.0,AIG
2025-02-14,71.93113161249664,87.18654582816231,71.0203546398944,80.7022476196289,323934100.0,AIG
2025-05-15,80.17727127863867,87.00129287070337,76.44693910758494,77.22284698486328,258235100.0,AIG
2024-08-14,215.75582942409093,235.85946394972171,203.07000068257122,206.78858947753906,142053400.0,AMT
2024-11-14,212.40943553155168,213.54093686007255,168.2712687412279,180.40560913085938,155364700.0,AMT
2025-02-14,181.8803091788883,230.0812420512574,179.24292874157214,221.82469177246094,189588500.0,AMT
2025-05-15,223.11399981532884,232.50013394634456,199.44032041226993,206.7626953125,143316900.0,AMT
2024-08-14,138.90870093143403,146.37919599178844,129.78671640905858,134.16798400878906,62371100.0,AWK
2024-11-14,135.12624573485147,136.4545563135761,115.97317977630175,121.73570251464844,73706600.0,AWK
2025-02-14,122.13597405258538,152.7436426294109,119.24809291497611,144.4041290283203,100682500.0,AWK
2025-05-15,143.31407034601784,148.75999958987202,130.11928611264537,138.6094207763672,77385400.0,AWK
2024-08-14,424.6020659336259,516.6308376175228,379.670347493347,502.2703857421875,27861500.0,AMP
2024-11-14,504.8150724354416,575.0051012695801,495.1336995439074,536.7833862304688,30393200.0,AMP
2025-02-14,528.5852091398795,547.3408120218742,392.49063259909883,466.6807861328125,35120100.0,AMP
2025-05-15,467.678591684897,544.9146166449631,461.8565622732001,514.8309326171875,28764700.0,AMP
2024-08-14,163.9086578274327,182.9518618906216,148.0442853087181,182.12734985351562,87236500.0,AME
2024-11-14,181.7059279243657,197.34810195225464,173.24801005461703,183.64627075195312,71935000.0,AME
2025-02-14,179.9756486509879,191.15624214380017,144.51065416146884,168.98439025878906,89654200.0,AME
2025-05-15,167.63075504928526,188.87409891373935,162.91888405662382,184.53160095214844,85451100.0,AME
2024-08-14,322.9670809026467,327.579678477488,294.6189331135364,307.6590881347656,124945400.0,AMGN
2024-11-14,308.3788475294977,317.62953317046316,245.10452923505474,276.185302734375,226480600.0,AMGN
2025-02-14,279.84724805780104,327.6117731844331,260.8175088615304,283.758544921875,193526000.0,AMGN
2025-05-15,282.2359404946631,306.07023619462854,257.05454870349416,290.1610412597656,164697400.0,AMGN
2024-08-14,63.347127095264185,70.55084051825922,54.27064231884166,66.40895080566406,447286500.0,APH
2024-11-14,67.27802766791552,78.87186177220076,65.25134078717957,70.31805419921875,414535500.0,APH
2025-02-14,68.72997874888942,76.83459985507291,56.20465625700159,76.61555480957031,530439300.0,APH
2025-05-15,78.35130697305557,108.65766182418525,77.98196563283022,106.3218002319336,540255700.0,APH
2024-08-14,224.22767035687988,233.02649949268482,195.3733936087312,219.34161376953125,196492000.0,ADI
2024-11-14,220.95437312965848,230.5083112710941,202.72492018627398,209.13040161132812,196433600.0,ADI
2025-02-14,207.4388803118773,244.91447386637955,157.2467779210993,193.19598388671875,272813900.0,ADI
2025-05-15,195.94785285571203,246.60720206192107,192.56326884771897,223.61190795898438,236007500.0,ADI
2024-08-14,326.74290418676526,385.36849377738884,319.7624996838687,363.2489929199219,58421800.0,AON
2024-11-14,362.8162538204709,392.2340506012209,343.3598395642051,367.916015625,64266800.0,AON
2025-02-14,367.8586011381643,410.4911707550807,321.786838815233,352.660400390625,86999000.0,AON
2025-05-15,349.70861605403337,379.40368328328003,344.33124709331577,354.2196350097656,82233600.0,AON
2024-08-14,31.187751057710692,31.76776775354038,21.60322253348197,22.43996810913086,383869700.0,APA
2024-11-14,22.809690835576983,24.807339475482618,19.515490981808803,21.061748504638672,423714100.0,APA
2025-02-14,21.179516371327324,23.27611365685253,13.181385642960395,15.083853721618652,555721800.0,APA
2025-05-15,15.232473246024426,21.053172942274298,14.995699269860973,19.03072738647461,468866700.0,APA
2024-08-14,117.96763913846526,144.54967389084058,93.49918525384304,140.8336944580078,200308000.0,APO
2024-11-14,142.34259998387344,187.06220678383102,137.26845569751492,168.7893524169922,340038500.0,APO
2025-02-14,164.6153681849212,167.80313394384143,101.55307249094967,135.1136932373047,266957700.0,APO
2025-05-15,136.65069073936664,156.14952461481957,125.87867829687582,144.27549743652344,185565600.0,APO
2024-08-14,223.07239813888032,236.11653167664446,194.8664749597406,224.60350036621094,3285500700.0,AAPL
2024-11-14,219.94636544389493,258.8951019521613,218.36373470824654,234.90673828125,3069680800.0,AAPL
2025-02-14,229.17644293280318,249.11565444048713,168.611446241617,211.74830627441406,3584830400.0,AAPL
2025-05-15,208.56947885084867,215.70201418524906,192.77813006953897,207.06317138671875,3376073100.0,AAPL
2024-08-14,201.64149423167243,213.0704386911661,169.51793523952978,179.36639404296875,436920900.0,AMAT
2024-11-14,179.95758364744688,198.48481321149364,157.32309529088866,178.49282836914062,416587500.0,AMAT
2025-02-14,173.9226561007894,183.0493264094348,122.75375425106922,149.50880432128906,479428600.0,AMAT
2025-05-15,150.77789183958555,199.96664496133295,147.89438506156174,179.03631591796875,435003800.0,AMAT
2024-08-14,78.9800033569336,80.94999694824219,54.70000076293945,56.83000183105469,227334500.0,APTV
2024-11-14,57.4900016784668,65.55999755859375,51.470001220703125,62.41999816894531,238791200.0,APTV
2025-02-14,56.77000045776367,68.18000030517578,47.189998626708984,57.060001373291016,225254700.0,APTV
2025-05-15,55.20000076293945,73.0,55.0099983215332,68.63999938964844,146624100.0,APTV
2024-08-14,91.45742224371259,110.75115457027445,89.460536752452,93.7205581665039,102152200.0,ACGL
2024-11-14,93.73006375917862,98.10419535709252,84.18304206020217,88.5001220703125,120428800.0,ACGL
2025-02-14,92.56999969482422,97.4000015258789,82.48999786376953,90.68000030517578,109970800.0,ACGL
2025-05-15,90.12999725341797,96.79000091552734,84.80999755859375,86.05999755859375,127439700.0,ACGL
2024-08-14,59.40274061566104,59.745940676701125,52.52914211432732,52.634010314941406,168155200.0,ADM
2024-11-14,53.32416977006174,53.60300241175543,46.536060960011724,49.25707244873047,194656600.0,ADM
2025-02-14,49.38189283251812,50.81831534141406,39.773386462043945,46.344051361083984,294055800.0,ADM
2025-05-15,46.58769453902311,55.34190012775671,45.93996185529976,53.172977447509766,220352900.0,ADM
2024-08-14,87.625,105.68250274658203,72.9885025024414,96.61000061035156,409059200.0,ANET
2024-11-14,96.8324966430664,133.5749969482422,92.0999984741211,115.2300033569336,516723000.0,ANET
2025-02-14,109.66999816894531,121.01000213623047,59.43000030517578,82.2699966430664,724303300.0,ANET
2025-05-15,87.7699966430664,125.80999755859375,82.80000305175781,123.22000122070312,609153700.0,ANET
2024-08-14,283.12218303365904,298.6687663666582,272.0897782722233,278.98504638671875,54605500.0,AJG
2024-11-14,280.0993330864856,314.86445826821597,273.945595533188,300.0517578125,119204300.0,AJG
2025-02-14,298.5840169788464,349.3358411986851,298.20549025864045,319.44256591796875,96986900.0,AJG
2025-05-15,316.9608295159309,350.53420106681784,281.2716626986258,286.6809387207031,85439400.0,AJG
2024-08-14,173.29642357340265,198.56677607750674,162.1932464412293,188.86256408691406,21845500.0,AIZ
2024-11-14,189.7158778048479,227.97350186453986,187.2833627853418,212.78515625,23136500.0,AIZ
2025-02-14,210.401278667738,216.9211103041288,173.63414415378983,191.2684783935547,29476700.0,AIZ
2025-05-15,190.3685561266932,205.92715228579914,182.66895292915845,186.56358337402344,33701600.0,AIZ
2024-08-14,18.44423475820022,21.586728332459806,17.80427416591884,21.5294189453125,2184307900.0,T
2024-11-14,21.79617121935044,24.166370638621785,20.68362663894,22.95708465576172,2181439700.0,T
2025-02-14,23.20928828138922,28.440930331624614,23.189693668492126,27.13791847229004,2640455800.0,T
2025-05-15,27.227936130471832,28.901217097809436,25.594260340339282,27.138826370239258,2043737900.0,T
2024-08-14,124.86223385197039,140.25621967056273,122.52981939749277,134.87220764160156,50570400.0,ATO
2024-11-14,135.8880342156434,149.27537846436496,133.04236166167894,139.3595428466797,53319900.0,ATO
2025-02-14,139.70997861909456,158.84093411070367,138.38213293500766,157.9950408935547,64256600.0,ATO
2025-05-15,159.04386790617312,165.6624540030876,148.37894652978994,154.2555389404297,57077200.0,ATO
2024-08-14,247.08999633789062,294.1300048828125,223.02999877929688,283.79998779296875,87740400.0,ADSK
2024-11-14,282.8299865722656,326.6199951171875,279.8399963378906,311.3399963378906,89856300.0,ADSK
2025-02-14,309.1099853515625,312.0799865722656,232.6699981689453,274.25,105265100.0,ADSK
2025-05-15,276.1400146484375,319.489990234375,273.1400146484375,303.1099853515625,99954700.0,ADSK
2024-08-14,255.09452882805377,288.2084077694182,251.26389466568534,283.3686828613281,100040600.0,ADP
2024-11-14,283.58971286576974,306.8865894236396,281.0985437985716,298.3594970703125,107021100.0,ADP
2025-02-14,300.1924600255718,319.5322670486592,269.82680606716826,297.5201416015625,119467900.0,ADP
2025-05-15,297.72239350408967,328.2896624893215,292.2696581406155,307.96124267578125,99306100.0,ADP
2024-08-14,3135.070068359375,3234.02001953125,2898.570068359375,3009.0,7678700.0,AZO
2024-11-14,3020.56005859375,3437.6298828125,2980.10009765625,3350.2099609375,7907800.0,AZO
2025-02-14,3338.2099609375,3916.81005859375,3312.39990234375,3762.60009765625,8585700.0,AZO
2025-05-15,3721.280029296875,3919.5,3442.760009765625,3768.3798828125,8492400.0,AZO
2024-08-14,202.72279052672135,228.78091225166355,197.16449151889827,214.5946807861328,48585900.0,AVB
2024-11-14,215.54373431582616,233.47724359369352,204.24502988111274,216.129150390625,37149600.0,AVB
2025-02-14,215.8767521618452,226.36872590122886,177.38984223085353,206.4762725830078,49497600.0,AVB
2025-05-15,207.21044424308363,211.51327950235478,184.2289295067197,184.6849822998047,53318400.0,AVB
2024-08-14,212.82378782358958,220.28509465789458,197.5477584961921,203.25172424316406,32556600.0,AVY
2024-11-14,203.60502908176872,206.82825392133648,176.63643019626744,183.07301330566406,37696900.0,AVY
2025-02-14,180.6244506163571,188.5340611798229,155.42057274632788,169.3886260986328,50145300.0,AVY
2025-05-15,168.99112640142368,185.60374244844212,166.37488273052008,166.8921661376953,43319800.0,AVY
2024-08-14,300.0,455.1700134277344,279.0199890136719,423.5,38427100.0,AXON
2024-11-14,426.82000732421875,698.6699829101562,424.57000732421875,652.1799926757812,55953200.0,AXON
2025-02-14,640.75,715.989990234375,469.239990234375,613.2999877929688,50630700.0,AXON
2025-05-15,617.9600219726562,830.2100219726562,594.52001953125,755.489990234375,38492300.0,AXON
2024-08-14,37.35617487738629,37.51174814827757,31.35701970880077,37.02559280395508,412330700.0,BKR
2024-11-14,37.30119755715162,46.56535266368066,36.72402179963942,45.17621994018555,414855400.0,BKR
2025-02-14,46.156225234867705,48.595858610676686,33.05305110794307,34.823753356933594,513574500.0,BKR
2025-05-15,34.7068428417719,46.1835292436954,34.69695555711801,44.5327033996582,501614100.0,BKR
2024-08-14,61.46931825708873,67.17936796878409,58.41212233712746,58.431846618652344,98616600.0,BALL
2024-11-14,59.367427765039075,62.671664114648,51.40362570568581,55.103580474853516,133020000.0,BALL
2025-02-14,54.169866905242436,55.42039711939585,43.18304761916917,51.54970169067383,172010700.0,BALL
2025-05-15,51.21809896482527,60.064953173430666,50.460937530067014,57.046260833740234,157221000.0,BALL
2024-08-14,39.472613580736756,42.32276476445079,34.29939822546918,40.819602966308594,2411791500.0,BAC
2024-11-14,41.40993920994148,47.235821612377364,40.388198447635,45.4870719909668,2167930300.0,BAC
2025-02-14,44.87074232582364,47.39978606438624,32.67009015504724,39.39773941040039,2946038500.0,BAC
2025-05-15,39.58671383488716,49.0211182451638,39.34812200096348,46.99306869506836,2505030200.0,BAC
2024-08-14,35.12720513556391,39.563298044907626,33.075266064104355,34.88292694091797,247696400.0,BAX
2024-11-14,35.445432550449546,36.25280043584624,27.903432330230107,32.05842590332031,287021500.0,BAX
2025-02-14,31.431160409101025,37.349245530449245,25.978210163506343,30.84726905822754,304328300.0,BAX
2025-05-15,31.97197260444371,32.49903654372311,21.351110335452137,21.63950538635254,306925000.0,BAX
2024-08-14,223.18152216865892,240.27689568919726,221.66127591149368,229.10556030273438,78882000.0,BDX
2024-11-14,230.94103451875716,247.10198642572576,215.51869999297864,243.84222412109375,124359500.0,BDX
2025-02-14,245.71274650688773,249.34421116204706,191.0032609509204,204.91563415527344,134852800.0,BDX
2025-05-15,186.70377353934617,186.87275239963185,162.35067548726647,177.18121337890625,204621100.0,BDX
2024-08-14,82.78867560722668,98.98563157581629,74.97176483462775,86.31058502197266,170314600.0,BBY
2024-11-14,87.23372419504359,92.01312547613037,78.23380510183142,82.7337646484375,188153200.0,BBY
2025-02-14,81.22548560771052,89.28959723090934,53.556229114891636,64.951171875,254908000.0,BBY
2025-05-15,66.36875406803104,75.35403244285297,63.4295490267573,64.16928100585938,227550400.0,BBY
2024-08-14,81.39387953663719,82.79482766633885,67.63283055491776,73.27635192871094,58871800.0,TECH
2024-11-14,73.70323182059687,80.36736138541838,65.25869344549402,73.15618133544922,55125400.0,TECH
2025-02-14,71.79904520066069,78.93812463851134,45.811592306322396,50.132877349853516,123482500.0,TECH
2025-05-15,49.91388976139923,59.87274427576684,45.90642299661848,54.55936050415039,148749500.0,TECH
2024-08-14,215.8000030517578,219.44000244140625,173.8800048828125,174.0,72435800.0,BIIB
2024-11-14,173.64999389648438,179.1999969482422,139.7100067138672,143.92999267578125,92478000.0,BIIB
2025-02-14,142.80999755859375,157.08999633789062,110.04000091552734,121.08000183105469,106292800.0,BIIB
2025-05-15,120.37000274658203,137.83999633789062,115.25,128.0,93131700.0,BIIB
2024-08-14,861.2251253577696,1009.9821924650206,795.8307285575339,960.0996704101562,31798000.0,BLK
2024-11-14,968.705078125,1067.3672677079837,928.6771081437668,1058.7828369140625,45395100.0,BLK
2025-02-14,1043.2301185453014,1045.2681991260372,765.4852407692237,904.506103515625,57624100.0,BLK
2025-05-15,908.1504847243548,1124.7036380411107,901.1375760465378,1100.1834716796875,39469600.0,BLK
2024-08-14,138.17698586394042,171.29974312223106,121.16774021243974,163.32574462890625,206341200.0,BX
2024-11-14,165.1766502011742,196.66963487070325,157.29850973538763,173.3288116455078,200686000.0,BX
2025-02-14,168.74870818722164,173.98449463453392,113.19072688014802,128.8980712890625,323532400.0,BX
2025-05-15,131.6792093399674,180.2240034116111,130.16840802670814,171.91453552246094,233471700.0,BX
2024-08-14,61.9900016784668,75.0,55.0,72.31999969482422,379605200.0,XYZ
2024-11-14,72.2300033569336,99.26000213623047,69.02999877929688,90.81999969482422,508410900.0,XYZ
2025-02-14,88.63999938964844,91.29000091552734,46.41999816894531,58.470001220703125,559201400.0,XYZ
2025-05-15,59.02000045776367,82.18000030517578,44.27000045776367,77.26000213623047,781171400.0,XYZ
2024-08-14,63.7480607733248,76.24557429802569,59.536626142811144,73.63663482666016,255565300.0,BK
2024-11-14,74.18914018526854,86.22299823456501,73.04868021535654,84.4828109741211,233569600.0,BK
2025-02-14,83.64328148007986,89.30780862889031,69.65495206234141,79.49127197265625,271378100.0,BK
2025-05-15,79.58581943500525,102.61308842847033,79.29735599439881,100.91214752197266,265465400.0,BK
2024-08-14,190.0,191.1699981689453,146.02000427246094,149.30999755859375,659501100.0,BA
2024-11-14,152.77999877929688,188.47999572753906,137.02999877929688,176.52000427246094,683201000.0,BA
2025-02-14,174.11000061035156,188.66000366210938,128.8800048828125,183.24000549316406,538315700.0,BA
2025-05-15,182.85000610351562,242.69000244140625,182.02999877929688,221.83999633789062,528991400.0,BA
2024-08-14,3687.564018245127,4819.137638210428,3155.4703663793102,4640.1787109375,15414400.0,BKNG
2024-11-14,4643.728510924427,5308.351819665914,4571.034274196886,4711.91748046875,14661800.0,BKNG
2025-02-14,4652.610754069202,5262.117881996395,4080.811251229525,5080.08544921875,18563000.0,BKNG
2025-05-15,4993.649421419912,5829.346883382332,4961.435014014424,5494.57470703125,12988200.0,BKNG
2024-08-14,74.12000274658203,88.79000091552734,71.87999725341797,84.0199966430664,361369700.0,BSX
2024-11-14,84.33000183105469,104.25,83.5,102.36000061035156,325529900.0,BSX
2025-02-14,101.41000366210938,107.16999816894531,85.9800033569336,102.87000274658203,523823000.0,BSX
2025-05-15,102.76000213623047,108.94000244140625,98.0,104.91999816894531,469699100.0,BSX
2024-08-14,45.65134253794968,53.67375578267381,44.14236697716996,53.263084411621094,722103500.0,BMY
2024-11-14,53.96554538687291,59.00670504236018,52.12098236818586,56.93036651611328,664747800.0,BMY
2025-02-14,57.402535648509776,61.83539090177436,45.82243533850544,49.015262603759766,845344000.0,BMY
2025-05-15,48.92474678948458,50.09925519880479,42.40078858632253,42.74623489379883,906930200.0,BMY
2024-08-14,155.72532252470262,184.3194561264348,127.05208853602723,167.85707092285156,1663308000.0,AVGO
2024-11-14,166.9112598276725,249.86099080540802,156.27718775162086,219.49635314941406,1951587800.0,AVGO
2025-02-14,214.3055938554701,236.65518791209252,137.360080280519,191.4387664794922,1918724700.0,AVGO
2025-05-15,197.67472678713747,306.2292317918689,195.47989587457096,293.0103454589844,1319832900.0,AVGO
2024-08-14,210.90884067402712,220.87335835103755,203.12037323298458,207.6201629638672,35829400.0,BR
2024-11-14,208.84462642506077,238.73465638463952,205.85858504432446,235.54098510742188,30173100.0,BR
